,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Event,Round,Batch
5461,./22_31_WF_0028.JPG,22_31_WF_0028.JPG,832 kB,BTC5HDP,2/6/19 0:26,2000x1111,42.0 mm,20-Jan,2.4,1600,Unknown (288),"Auto, Fired",29,2,1
5503,./22_31_WF_0029.JPG,22_31_WF_0029.JPG,761 kB,BTC5HDP,2/6/19 0:26,2000x1111,42.0 mm,24-Jan,2.4,100,Unknown (288),"Auto, Fired",29,2,1
5544,./22_31_WF_0030.JPG,22_31_WF_0030.JPG,752 kB,BTC5HDP,2/6/19 0:26,2000x1111,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",29,2,1
5588,./22_31_WF_0031.JPG,22_31_WF_0031.JPG,816 kB,BTC5HDP,2/6/19 5:24,2000x1111,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",30,2,1
5630,./22_31_WF_0032.JPG,22_31_WF_0032.JPG,772 kB,BTC5HDP,2/6/19 5:24,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Fired",30,2,1
5671,./22_31_WF_0033.JPG,22_31_WF_0033.JPG,467 kB,BTC5HDP,2/6/19 5:24,2000x1111,42.0 mm,Jan-45,2.4,100,Unknown (288),"Auto, Did not fire",30,2,1
5714,./22_31_WF_0034.JPG,22_31_WF_0034.JPG,650 kB,BTC5HDP,2/6/19 5:30,2000x1111,42.0 mm,1/240,2.4,100,Unknown (288),"Auto, Fired",31,2,1
5757,./22_31_WF_0035.JPG,22_31_WF_0035.JPG,754 kB,BTC5HDP,2/6/19 5:30,2000x1111,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",31,2,1
5797,./22_31_WF_0036.JPG,22_31_WF_0036.JPG,455 kB,BTC5HDP,2/6/19 5:30,2000x1111,42.0 mm,23-Jan,2.4,100,Unknown (288),"Auto, Did not fire",31,2,1
4223,./31_41_WHIP_0010.JPG,31_41_WHIP_0010.JPG,739 kB,BTC5HDP,2/6/19 10:27,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",32,2,1
4262,./31_41_WHIP_0011.JPG,31_41_WHIP_0011.JPG,738 kB,BTC5HDP,2/6/19 10:27,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",32,2,1
4283,./31_41_WHIP_0012.JPG,31_41_WHIP_0012.JPG,738 kB,BTC5HDP,2/6/19 10:27,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",32,2,1
6493,./04_36_WF_000019.JPG,04_36_WF_000019.JPG,780 kB,,2/6/19 11:12,2000x1500,,0,2.8,100,,No Flash,33,2,1
6531,./04_36_WF_000020.JPG,04_36_WF_000020.JPG,774 kB,,2/6/19 11:12,2000x1500,,0,2.8,100,,No Flash,33,2,1
6551,./04_36_WF_000021.JPG,04_36_WF_000021.JPG,772 kB,,2/6/19 11:12,2000x1500,,0,2.8,100,,No Flash,33,2,1
5841,./22_31_WF_0037.JPG,22_31_WF_0037.JPG,717 kB,BTC5HDP,2/6/19 12:27,2000x1111,42.0 mm,1/636,2.4,100,Unknown (288),"Auto, Did not fire",34,2,1
5883,./22_31_WF_0038.JPG,22_31_WF_0038.JPG,718 kB,BTC5HDP,2/6/19 12:27,2000x1111,42.0 mm,1/636,2.4,100,Unknown (288),"Auto, Did not fire",34,2,1
5924,./22_31_WF_0039.JPG,22_31_WF_0039.JPG,712 kB,BTC5HDP,2/6/19 12:27,2000x1111,42.0 mm,1/636,2.4,100,Unknown (288),"Auto, Did not fire",34,2,1
5967,./22_31_WF_0040.JPG,22_31_WF_0040.JPG,720 kB,BTC5HDP,2/6/19 12:28,2000x1111,42.0 mm,1/609,2.4,100,Unknown (288),"Auto, Did not fire",34,2,1
6010,./22_31_WF_0041.JPG,22_31_WF_0041.JPG,719 kB,BTC5HDP,2/6/19 12:28,2000x1111,42.0 mm,1/609,2.4,100,Unknown (288),"Auto, Did not fire",34,2,1
6050,./22_31_WF_0042.JPG,22_31_WF_0042.JPG,713 kB,BTC5HDP,2/6/19 12:28,2000x1111,42.0 mm,1/609,2.4,100,Unknown (288),"Auto, Did not fire",34,2,1
6094,./22_31_WF_0043.JPG,22_31_WF_0043.JPG,704 kB,BTC5HDP,2/6/19 13:38,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",35,2,1
6136,./22_31_WF_0044.JPG,22_31_WF_0044.JPG,717 kB,BTC5HDP,2/6/19 13:38,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",35,2,1
6177,./22_31_WF_0045.JPG,22_31_WF_0045.JPG,718 kB,BTC5HDP,2/6/19 13:38,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",35,2,1
6220,./22_31_WF_0046.JPG,22_31_WF_0046.JPG,711 kB,BTC5HDP,2/6/19 13:39,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",36,2,1
6263,./22_31_WF_0047.JPG,22_31_WF_0047.JPG,710 kB,BTC5HDP,2/6/19 13:39,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",36,2,1
6303,./22_31_WF_0048.JPG,22_31_WF_0048.JPG,714 kB,BTC5HDP,2/6/19 13:39,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",36,2,1
6570,./04_36_WF_000022.JPG,04_36_WF_000022.JPG,790 kB,,2/6/19 13:46,2000x1500,,0,2.8,100,,No Flash,37,2,1
6592,./04_36_WF_000023.JPG,04_36_WF_000023.JPG,790 kB,,2/6/19 13:46,2000x1500,,0,2.8,100,,No Flash,37,2,1
6612,./04_36_WF_000024.JPG,04_36_WF_000024.JPG,788 kB,,2/6/19 13:46,2000x1500,,0,2.8,100,,No Flash,37,2,1
6631,./04_36_WF_000025.JPG,04_36_WF_000025.JPG,782 kB,,2/6/19 13:49,2000x1500,,0,2.8,100,,No Flash,38,2,1
6653,./04_36_WF_000026.JPG,04_36_WF_000026.JPG,780 kB,,2/6/19 13:49,2000x1500,,0,2.8,100,,No Flash,38,2,1
6673,./04_36_WF_000027.JPG,04_36_WF_000027.JPG,779 kB,,2/6/19 13:49,2000x1500,,0,2.8,100,,No Flash,38,2,1
6692,./04_36_WF_000028.JPG,04_36_WF_000028.JPG,781 kB,,2/6/19 13:51,2000x1500,,0,2.8,100,,No Flash,39,2,1
6714,./04_36_WF_000029.JPG,04_36_WF_000029.JPG,781 kB,,2/6/19 13:51,2000x1500,,0,2.8,100,,No Flash,39,2,1
6734,./04_36_WF_000030.JPG,04_36_WF_000030.JPG,782 kB,,2/6/19 13:51,2000x1500,,0,2.8,100,,No Flash,39,2,1
6753,./04_36_WF_000031.JPG,04_36_WF_000031.JPG,792 kB,,2/6/19 13:55,2000x1500,,0,2.8,100,,No Flash,40,2,1
6775,./04_36_WF_000032.JPG,04_36_WF_000032.JPG,790 kB,,2/6/19 13:55,2000x1500,,0,2.8,100,,No Flash,40,2,1
6795,./04_36_WF_000033.JPG,04_36_WF_000033.JPG,790 kB,,2/6/19 13:55,2000x1500,,0,2.8,100,,No Flash,40,2,1
6347,./22_31_WF_0049.JPG,22_31_WF_0049.JPG,712 kB,BTC5HDP,2/6/19 14:19,2000x1111,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Did not fire",41,2,1
6389,./22_31_WF_0050.JPG,22_31_WF_0050.JPG,715 kB,BTC5HDP,2/6/19 14:19,2000x1111,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Did not fire",41,2,1
6430,./22_31_WF_0051.JPG,22_31_WF_0051.JPG,717 kB,BTC5HDP,2/6/19 14:19,2000x1111,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Did not fire",41,2,1
4442,./02_42_WHIP_000010.JPG,02_42_WHIP_000010.JPG,878 kB,,2/6/19 20:53,2000x1500,,0,2.8,100,,No Flash,42,2,1
4485,./02_42_WHIP_000011.JPG,02_42_WHIP_000011.JPG,871 kB,,2/6/19 20:54,2000x1500,,0,2.8,100,,No Flash,42,2,1
4526,./02_42_WHIP_000012.JPG,02_42_WHIP_000012.JPG,871 kB,,2/6/19 20:54,2000x1500,,0,2.8,100,,No Flash,42,2,1
6473,./22_31_WF_0052.JPG,22_31_WF_0052.JPG,876 kB,BTC5HDP,2/7/19 7:38,2000x1111,42.0 mm,Jan-56,2.4,100,Unknown (288),"Auto, Did not fire",43,2,1
6516,./22_31_WF_0053.JPG,22_31_WF_0053.JPG,875 kB,BTC5HDP,2/7/19 7:38,2000x1111,42.0 mm,Jan-56,2.4,100,Unknown (288),"Auto, Did not fire",43,2,1
6524,./22_31_WF_0054.JPG,22_31_WF_0054.JPG,873 kB,BTC5HDP,2/7/19 7:38,2000x1111,42.0 mm,Jan-56,2.4,100,Unknown (288),"Auto, Did not fire",43,2,1
6536,./22_31_WF_0055.JPG,22_31_WF_0055.JPG,688 kB,BTC5HDP,2/7/19 11:12,2000x1111,42.0 mm,1/1024,2.4,100,Unknown (288),"Auto, Did not fire",44,2,1
6546,./22_31_WF_0056.JPG,22_31_WF_0056.JPG,683 kB,BTC5HDP,2/7/19 11:12,2000x1111,42.0 mm,1/1024,2.4,100,Unknown (288),"Auto, Did not fire",44,2,1
6555,./22_31_WF_0057.JPG,22_31_WF_0057.JPG,683 kB,BTC5HDP,2/7/19 11:12,2000x1111,42.0 mm,1/1024,2.4,100,Unknown (288),"Auto, Did not fire",44,2,1
6566,./22_31_WF_0058.JPG,22_31_WF_0058.JPG,684 kB,BTC5HDP,2/7/19 11:59,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",45,2,1
6577,./22_31_WF_0059.JPG,22_31_WF_0059.JPG,681 kB,BTC5HDP,2/7/19 11:59,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",45,2,1
6585,./22_31_WF_0060.JPG,22_31_WF_0060.JPG,878 kB,BTC5HDP,2/7/19 11:59,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",45,2,1
6597,./22_31_WF_0061.JPG,22_31_WF_0061.JPG,680 kB,BTC5HDP,2/7/19 12:00,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",46,2,1
6607,./22_31_WF_0062.JPG,22_31_WF_0062.JPG,680 kB,BTC5HDP,2/7/19 12:00,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",46,2,1
6616,./22_31_WF_0063.JPG,22_31_WF_0063.JPG,682 kB,BTC5HDP,2/7/19 12:00,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",46,2,1
6814,./04_36_WF_000034.JPG,04_36_WF_000034.JPG,807 kB,,2/7/19 12:37,2000x1500,,0,2.8,100,,No Flash,47,2,1
6836,./04_36_WF_000035.JPG,04_36_WF_000035.JPG,807 kB,,2/7/19 12:37,2000x1500,,0,2.8,100,,No Flash,47,2,1
