,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Event,Round,Batch
734,./36_32_WF_0354.JPG,36_32_WF_0354.JPG,857 kB,BTC5HDPX,11/8/19 8:21,2000x1125,42.0 mm,1/103,2.4,100,Unknown (288),"Auto, Did not fire",170,4,2
735,./36_32_WF_0355.JPG,36_32_WF_0355.JPG,788 kB,BTC5HDPX,11/8/19 19:05,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Fired",171,4,2
736,./36_32_WF_0356.JPG,36_32_WF_0356.JPG,816 kB,BTC5HDPX,11/8/19 19:05,2000x1125,42.0 mm,Jan-36,2.4,100,Unknown (288),"Auto, Fired",171,4,2
737,./36_32_WF_0357.JPG,36_32_WF_0357.JPG,818 kB,BTC5HDPX,11/8/19 19:05,2000x1125,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired",171,4,2
738,./36_32_WF_0358.JPG,36_32_WF_0358.JPG,854 kB,BTC5HDPX,11/9/19 5:25,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",172,4,2
739,./36_32_WF_0359.JPG,36_32_WF_0359.JPG,844 kB,BTC5HDPX,11/9/19 5:25,2000x1125,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired",172,4,2
740,./36_32_WF_0360.JPG,36_32_WF_0360.JPG,846 kB,BTC5HDPX,11/9/19 5:25,2000x1125,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired",172,4,2
741,./36_32_WF_0361.JPG,36_32_WF_0361.JPG,841 kB,BTC5HDPX,11/9/19 9:23,2000x1125,42.0 mm,1/215,2.4,100,Unknown (288),"Auto, Did not fire",173,4,2
742,./36_32_WF_0362.JPG,36_32_WF_0362.JPG,814 kB,BTC5HDPX,11/9/19 9:23,2000x1125,42.0 mm,1/225,2.4,100,Unknown (288),"Auto, Did not fire",173,4,2
743,./36_32_WF_0363.JPG,36_32_WF_0363.JPG,820 kB,BTC5HDPX,11/9/19 9:23,2000x1125,42.0 mm,1/206,2.4,100,Unknown (288),"Auto, Did not fire",173,4,2
744,./36_32_WF_0364.JPG,36_32_WF_0364.JPG,877 kB,BTC5HDPX,11/9/19 14:39,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",174,4,2
745,./36_32_WF_0365.JPG,36_32_WF_0365.JPG,867 kB,BTC5HDPX,11/9/19 14:39,2000x1125,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Did not fire",174,4,2
746,./36_32_WF_0366.JPG,36_32_WF_0366.JPG,867 kB,BTC5HDPX,11/9/19 14:39,2000x1125,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Did not fire",174,4,2
297,./34_21_WF_0175.JPG,34_21_WF_0175.JPG,812 kB,BTC5HDPX,11/9/19 21:24,2000x1125,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Did not fire",175,4,2
299,./34_21_WF_0176.JPG,34_21_WF_0176.JPG,873 kB,BTC5HDPX,11/9/19 21:24,2000x1125,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire",175,4,2
300,./34_21_WF_0177.JPG,34_21_WF_0177.JPG,875 kB,BTC5HDPX,11/9/19 21:24,2000x1125,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire",175,4,2
302,./34_21_WF_0178.JPG,34_21_WF_0178.JPG,807 kB,BTC5HDPX,11/9/19 21:25,2000x1125,42.0 mm,1/304,2.4,100,Unknown (288),"Auto, Did not fire",176,4,2
303,./34_21_WF_0179.JPG,34_21_WF_0179.JPG,863 kB,BTC5HDPX,11/9/19 21:25,2000x1125,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire",176,4,2
305,./34_21_WF_0180.JPG,34_21_WF_0180.JPG,865 kB,BTC5HDPX,11/9/19 21:25,2000x1125,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire",176,4,2
306,./34_21_WF_0181.JPG,34_21_WF_0181.JPG,874 kB,BTC5HDPX,11/9/19 21:26,2000x1125,42.0 mm,1/304,2.4,100,Unknown (288),"Auto, Did not fire",177,4,2
308,./34_21_WF_0182.JPG,34_21_WF_0182.JPG,861 kB,BTC5HDPX,11/9/19 21:26,2000x1125,42.0 mm,1/347,2.4,100,Unknown (288),"Auto, Did not fire",177,4,2
309,./34_21_WF_0183.JPG,34_21_WF_0183.JPG,860 kB,BTC5HDPX,11/9/19 21:26,2000x1125,42.0 mm,1/347,2.4,100,Unknown (288),"Auto, Did not fire",177,4,2
312,./34_21_WF_0187.JPG,34_21_WF_0187.JPG,807 kB,BTC5HDPX,11/9/19 21:29,2000x1125,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Did not fire",178,4,2
314,./34_21_WF_0188.JPG,34_21_WF_0188.JPG,864 kB,BTC5HDPX,11/9/19 21:29,2000x1125,42.0 mm,1/347,2.4,100,Unknown (288),"Auto, Did not fire",178,4,2
315,./34_21_WF_0189.JPG,34_21_WF_0189.JPG,866 kB,BTC5HDPX,11/9/19 21:29,2000x1125,42.0 mm,1/347,2.4,100,Unknown (288),"Auto, Did not fire",178,4,2
747,./36_32_WF_0367.JPG,36_32_WF_0367.JPG,821 kB,BTC5HDPX,11/9/19 23:51,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",179,4,2
748,./36_32_WF_0368.JPG,36_32_WF_0368.JPG,828 kB,BTC5HDPX,11/9/19 23:52,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",179,4,2
749,./36_32_WF_0369.JPG,36_32_WF_0369.JPG,863 kB,BTC5HDPX,11/9/19 23:52,2000x1125,42.0 mm,24-Jan,2.4,100,Unknown (288),"Auto, Fired",179,4,2
317,./34_21_WF_0190.JPG,34_21_WF_0190.JPG,812 kB,BTC5HDPX,11/10/19 0:43,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",180,4,2
318,./34_21_WF_0191.JPG,34_21_WF_0191.JPG,807 kB,BTC5HDPX,11/10/19 0:44,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",180,4,2
320,./34_21_WF_0192.JPG,34_21_WF_0192.JPG,807 kB,BTC5HDPX,11/10/19 0:44,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",180,4,2
321,./34_21_WF_0193.JPG,34_21_WF_0193.JPG,810 kB,BTC5HDPX,11/12/19 6:53,2000x1125,42.0 mm,17-Jan,2.4,100,Unknown (288),"Auto, Fired",181,4,2
323,./34_21_WF_0194.JPG,34_21_WF_0194.JPG,814 kB,BTC5HDPX,11/12/19 6:53,2000x1125,42.0 mm,17-Jan,2.4,100,Unknown (288),"Auto, Fired",181,4,2
324,./34_21_WF_0195.JPG,34_21_WF_0195.JPG,829 kB,BTC5HDPX,11/12/19 6:53,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",181,4,2
326,./34_21_WF_0196.JPG,34_21_WF_0196.JPG,804 kB,BTC5HDPX,11/12/19 7:44,2000x1125,42.0 mm,18-Jan,2.4,100,Unknown (288),"Auto, Fired",182,4,2
327,./34_21_WF_0197.JPG,34_21_WF_0197.JPG,810 kB,BTC5HDPX,11/12/19 7:44,2000x1125,42.0 mm,17-Jan,2.4,100,Unknown (288),"Auto, Fired",182,4,2
329,./34_21_WF_0198.JPG,34_21_WF_0198.JPG,828 kB,BTC5HDPX,11/12/19 7:44,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",182,4,2
750,./36_32_WF_0370.JPG,36_32_WF_0370.JPG,828 kB,BTC5HDPX,11/12/19 8:38,2000x1125,42.0 mm,1/103,2.4,100,Unknown (288),"Auto, Did not fire",183,4,2
751,./36_32_WF_0371.JPG,36_32_WF_0371.JPG,838 kB,BTC5HDPX,11/12/19 8:38,2000x1125,42.0 mm,1/108,2.4,100,Unknown (288),"Auto, Did not fire",183,4,2
752,./36_32_WF_0372.JPG,36_32_WF_0372.JPG,838 kB,BTC5HDPX,11/12/19 8:38,2000x1125,42.0 mm,1/108,2.4,100,Unknown (288),"Auto, Did not fire",183,4,2
753,./36_32_WF_0373.JPG,36_32_WF_0373.JPG,772 kB,BTC5HDPX,11/12/19 23:43,2000x1125,42.0 mm,25-Jan,2.4,100,Unknown (288),"Auto, Fired",184,4,2
754,./36_32_WF_0374.JPG,36_32_WF_0374.JPG,760 kB,BTC5HDPX,11/12/19 23:43,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",184,4,2
755,./36_32_WF_0375.JPG,36_32_WF_0375.JPG,761 kB,BTC5HDPX,11/12/19 23:43,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",184,4,2
756,./36_32_WF_0376.JPG,36_32_WF_0376.JPG,792 kB,BTC5HDPX,11/16/19 18:19,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",185,4,2
757,./36_32_WF_0377.JPG,36_32_WF_0377.JPG,788 kB,BTC5HDPX,11/16/19 18:19,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",185,4,2
758,./36_32_WF_0378.JPG,36_32_WF_0378.JPG,783 kB,BTC5HDPX,11/16/19 18:19,2000x1125,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired",185,4,2
759,./36_32_WF_0379.JPG,36_32_WF_0379.JPG,800 kB,BTC5HDPX,11/16/19 18:21,2000x1125,42.0 mm,28-Jan,2.4,100,Unknown (288),"Auto, Fired",186,4,2
760,./36_32_WF_0380.JPG,36_32_WF_0380.JPG,787 kB,BTC5HDPX,11/16/19 18:21,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",186,4,2
761,./36_32_WF_0381.JPG,36_32_WF_0381.JPG,783 kB,BTC5HDPX,11/16/19 18:21,2000x1125,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired",186,4,2
330,./34_21_WF_0199.JPG,34_21_WF_0199.JPG,836 kB,BTC5HDPX,11/16/19 19:44,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",187,4,2
332,./34_21_WF_0200.JPG,34_21_WF_0200.JPG,835 kB,BTC5HDPX,11/16/19 19:44,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",187,4,2
333,./34_21_WF_0201.JPG,34_21_WF_0201.JPG,836 kB,BTC5HDPX,11/16/19 19:44,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",187,4,2
762,./36_32_WF_0382.JPG,36_32_WF_0382.JPG,802 kB,BTC5HDPX,11/17/19 19:34,2000x1125,42.0 mm,30-Jan,2.4,100,Unknown (288),"Auto, Fired",188,4,2
763,./36_32_WF_0383.JPG,36_32_WF_0383.JPG,791 kB,BTC5HDPX,11/17/19 19:34,2000x1125,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired",188,4,2
764,./36_32_WF_0384.JPG,36_32_WF_0384.JPG,796 kB,BTC5HDPX,11/17/19 19:34,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",188,4,2
765,./36_32_WF_0385.JPG,36_32_WF_0385.JPG,851 kB,BTC5HDPX,11/17/19 22:12,2000x1125,42.0 mm,Jan-96,2.4,100,Unknown (288),"Auto, Fired",189,4,2
766,./36_32_WF_0386.JPG,36_32_WF_0386.JPG,837 kB,BTC5HDPX,11/17/19 22:12,2000x1125,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",189,4,2
767,./36_32_WF_0387.JPG,36_32_WF_0387.JPG,801 kB,BTC5HDPX,11/17/19 22:12,2000x1125,42.0 mm,30-Jan,2.4,100,Unknown (288),"Auto, Fired",189,4,2
768,./36_32_WF_0388.JPG,36_32_WF_0388.JPG,802 kB,BTC5HDPX,11/17/19 22:14,2000x1125,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired",190,4,2
769,./36_32_WF_0389.JPG,36_32_WF_0389.JPG,805 kB,BTC5HDPX,11/17/19 22:14,2000x1125,42.0 mm,Jan-35,2.4,100,Unknown (288),"Auto, Fired",190,4,2
770,./36_32_WF_0390.JPG,36_32_WF_0390.JPG,811 kB,BTC5HDPX,11/17/19 22:14,2000x1125,42.0 mm,27-Jan,2.4,100,Unknown (288),"Auto, Fired",190,4,2
771,./36_32_WF_0391.JPG,36_32_WF_0391.JPG,803 kB,BTC5HDPX,11/17/19 22:15,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",191,4,2
772,./36_32_WF_0392.JPG,36_32_WF_0392.JPG,768 kB,BTC5HDPX,11/17/19 22:15,2000x1125,42.0 mm,Jan-43,2.4,100,Unknown (288),"Auto, Fired",191,4,2
773,./36_32_WF_0393.JPG,36_32_WF_0393.JPG,782 kB,BTC5HDPX,11/17/19 22:15,2000x1125,42.0 mm,Jan-38,2.4,100,Unknown (288),"Auto, Fired",191,4,2
774,./36_32_WF_0394.JPG,36_32_WF_0394.JPG,813 kB,BTC5HDPX,11/17/19 22:21,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",192,4,2
775,./36_32_WF_0395.JPG,36_32_WF_0395.JPG,796 kB,BTC5HDPX,11/17/19 22:21,2000x1125,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired",192,4,2
776,./36_32_WF_0396.JPG,36_32_WF_0396.JPG,794 kB,BTC5HDPX,11/17/19 22:21,2000x1125,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired",192,4,2
335,./34_21_WF_0202.JPG,34_21_WF_0202.JPG,839 kB,BTC5HDPX,11/18/19 7:23,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",193,4,2
336,./34_21_WF_0203.JPG,34_21_WF_0203.JPG,793 kB,BTC5HDPX,11/18/19 7:23,2000x1125,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",193,4,2
338,./34_21_WF_0204.JPG,34_21_WF_0204.JPG,784 kB,BTC5HDPX,11/18/19 7:23,2000x1125,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",193,4,2
777,./36_32_WF_0397.JPG,36_32_WF_0397.JPG,814 kB,BTC5HDPX,11/18/19 10:14,2000x1125,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire",194,4,2
778,./36_32_WF_0398.JPG,36_32_WF_0398.JPG,815 kB,BTC5HDPX,11/18/19 10:14,2000x1125,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire",194,4,2
779,./36_32_WF_0399.JPG,36_32_WF_0399.JPG,814 kB,BTC5HDPX,11/18/19 10:14,2000x1125,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire",194,4,2
780,./36_32_WF_0400.JPG,36_32_WF_0400.JPG,781 kB,BTC5HDPX,11/19/19 23:30,2000x1125,42.0 mm,Jan-32,2.4,100,Unknown (288),"Auto, Fired",195,4,2
781,./36_32_WF_0401.JPG,36_32_WF_0401.JPG,776 kB,BTC5HDPX,11/19/19 23:30,2000x1125,42.0 mm,Jan-33,2.4,100,Unknown (288),"Auto, Fired",195,4,2
782,./36_32_WF_0402.JPG,36_32_WF_0402.JPG,798 kB,BTC5HDPX,11/19/19 23:30,2000x1125,42.0 mm,27-Jan,2.4,100,Unknown (288),"Auto, Fired",195,4,2
339,./34_21_WF_0205.JPG,34_21_WF_0205.JPG,856 kB,BTC5HDPX,11/20/19 0:12,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",196,4,2
341,./34_21_WF_0206.JPG,34_21_WF_0206.JPG,853 kB,BTC5HDPX,11/20/19 0:12,2000x1125,42.0 mm,1/790,2.4,100,Unknown (288),"Auto, Did not fire",196,4,2
342,./34_21_WF_0207.JPG,34_21_WF_0207.JPG,851 kB,BTC5HDPX,11/20/19 0:12,2000x1125,42.0 mm,1/790,2.4,100,Unknown (288),"Auto, Did not fire",196,4,2
344,./34_21_WF_0208.JPG,34_21_WF_0208.JPG,856 kB,BTC5HDPX,11/20/19 0:13,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",197,4,2
345,./34_21_WF_0209.JPG,34_21_WF_0209.JPG,853 kB,BTC5HDPX,11/20/19 0:13,2000x1125,42.0 mm,1/790,2.4,100,Unknown (288),"Auto, Did not fire",197,4,2
347,./34_21_WF_0210.JPG,34_21_WF_0210.JPG,852 kB,BTC5HDPX,11/20/19 0:13,2000x1125,42.0 mm,1/790,2.4,100,Unknown (288),"Auto, Did not fire",197,4,2
348,./34_21_WF_0211.JPG,34_21_WF_0211.JPG,848 kB,BTC5HDPX,11/20/19 0:15,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",198,4,2
350,./34_21_WF_0212.JPG,34_21_WF_0212.JPG,846 kB,BTC5HDPX,11/20/19 0:15,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",198,4,2
351,./34_21_WF_0213.JPG,34_21_WF_0213.JPG,847 kB,BTC5HDPX,11/20/19 0:15,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",198,4,2
353,./34_21_WF_0214.JPG,34_21_WF_0214.JPG,850 kB,BTC5HDPX,11/20/19 0:16,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",199,4,2
354,./34_21_WF_0215.JPG,34_21_WF_0215.JPG,848 kB,BTC5HDPX,11/20/19 0:16,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",199,4,2
356,./34_21_WF_0216.JPG,34_21_WF_0216.JPG,850 kB,BTC5HDPX,11/20/19 0:16,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",199,4,2
357,./34_21_WF_0217.JPG,34_21_WF_0217.JPG,844 kB,BTC5HDPX,11/20/19 0:18,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",200,4,2
359,./34_21_WF_0218.JPG,34_21_WF_0218.JPG,846 kB,BTC5HDPX,11/20/19 0:18,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",200,4,2
360,./34_21_WF_0219.JPG,34_21_WF_0219.JPG,846 kB,BTC5HDPX,11/20/19 0:18,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",200,4,2
363,./34_21_WF_0223.JPG,34_21_WF_0223.JPG,846 kB,BTC5HDPX,11/20/19 0:21,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",201,4,2
364,./34_21_WF_0224.JPG,34_21_WF_0224.JPG,844 kB,BTC5HDPX,11/20/19 0:21,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",201,4,2
365,./34_21_WF_0225.JPG,34_21_WF_0225.JPG,839 kB,BTC5HDPX,11/20/19 0:21,2000x1125,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",201,4,2
366,./34_21_WF_0229.JPG,34_21_WF_0229.JPG,853 kB,BTC5HDPX,11/20/19 0:23,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",202,4,2
368,./34_21_WF_0230.JPG,34_21_WF_0230.JPG,851 kB,BTC5HDPX,11/20/19 0:23,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",202,4,2
369,./34_21_WF_0231.JPG,34_21_WF_0231.JPG,849 kB,BTC5HDPX,11/20/19 0:23,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",202,4,2
371,./34_21_WF_0232.JPG,34_21_WF_0232.JPG,851 kB,BTC5HDPX,11/20/19 0:24,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",203,4,2
372,./34_21_WF_0233.JPG,34_21_WF_0233.JPG,851 kB,BTC5HDPX,11/20/19 0:24,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",203,4,2
374,./34_21_WF_0234.JPG,34_21_WF_0234.JPG,850 kB,BTC5HDPX,11/20/19 0:24,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",203,4,2
375,./34_21_WF_0235.JPG,34_21_WF_0235.JPG,854 kB,BTC5HDPX,11/20/19 0:25,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",204,4,2
377,./34_21_WF_0236.JPG,34_21_WF_0236.JPG,846 kB,BTC5HDPX,11/20/19 0:25,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",204,4,2
378,./34_21_WF_0237.JPG,34_21_WF_0237.JPG,848 kB,BTC5HDPX,11/20/19 0:25,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",204,4,2
380,./34_21_WF_0238.JPG,34_21_WF_0238.JPG,853 kB,BTC5HDPX,11/20/19 0:26,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",205,4,2
381,./34_21_WF_0239.JPG,34_21_WF_0239.JPG,851 kB,BTC5HDPX,11/20/19 0:26,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",205,4,2
383,./34_21_WF_0240.JPG,34_21_WF_0240.JPG,850 kB,BTC5HDPX,11/20/19 0:26,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",205,4,2
384,./34_21_WF_0241.JPG,34_21_WF_0241.JPG,857 kB,BTC5HDPX,11/20/19 0:28,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",206,4,2
386,./34_21_WF_0242.JPG,34_21_WF_0242.JPG,856 kB,BTC5HDPX,11/20/19 0:28,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",206,4,2
387,./34_21_WF_0243.JPG,34_21_WF_0243.JPG,847 kB,BTC5HDPX,11/20/19 0:28,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",206,4,2
389,./34_21_WF_0244.JPG,34_21_WF_0244.JPG,828 kB,BTC5HDPX,11/21/19 3:11,2000x1125,42.0 mm,1/512,2.4,100,Unknown (288),"Auto, Did not fire",207,4,2
390,./34_21_WF_0245.JPG,34_21_WF_0245.JPG,816 kB,BTC5HDPX,11/21/19 3:11,2000x1125,42.0 mm,1/512,2.4,100,Unknown (288),"Auto, Did not fire",207,4,2
392,./34_21_WF_0246.JPG,34_21_WF_0246.JPG,813 kB,BTC5HDPX,11/21/19 3:11,2000x1125,42.0 mm,1/512,2.4,100,Unknown (288),"Auto, Did not fire",207,4,2
393,./34_21_WF_0247.JPG,34_21_WF_0247.JPG,814 kB,BTC5HDPX,11/21/19 3:12,2000x1125,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire",208,4,2
395,./34_21_WF_0248.JPG,34_21_WF_0248.JPG,808 kB,BTC5HDPX,11/21/19 3:12,2000x1125,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire",208,4,2
396,./34_21_WF_0249.JPG,34_21_WF_0249.JPG,810 kB,BTC5HDPX,11/21/19 3:12,2000x1125,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire",208,4,2
399,./34_21_WF_0253.JPG,34_21_WF_0253.JPG,827 kB,BTC5HDPX,11/21/19 3:14,2000x1125,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire",209,4,2
401,./34_21_WF_0254.JPG,34_21_WF_0254.JPG,821 kB,BTC5HDPX,11/21/19 3:14,2000x1125,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire",209,4,2
402,./34_21_WF_0255.JPG,34_21_WF_0255.JPG,820 kB,BTC5HDPX,11/21/19 3:14,2000x1125,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire",209,4,2
404,./34_21_WF_0256.JPG,34_21_WF_0256.JPG,865 kB,BTC5HDPX,11/21/19 9:39,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Fired",210,4,2
405,./34_21_WF_0257.JPG,34_21_WF_0257.JPG,782 kB,BTC5HDPX,11/21/19 9:39,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",210,4,2
407,./34_21_WF_0258.JPG,34_21_WF_0258.JPG,706 kB,BTC5HDPX,11/21/19 9:39,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",210,4,2
408,./34_21_WF_0259.JPG,34_21_WF_0259.JPG,713 kB,BTC5HDPX,11/21/19 17:02,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",211,4,2
410,./34_21_WF_0260.JPG,34_21_WF_0260.JPG,841 kB,BTC5HDPX,11/21/19 17:02,2000x1125,42.0 mm,Jan-43,2.4,100,Unknown (288),"Auto, Fired",211,4,2
411,./34_21_WF_0261.JPG,34_21_WF_0261.JPG,779 kB,BTC5HDPX,11/21/19 17:02,2000x1125,42.0 mm,25-Jan,2.4,100,Unknown (288),"Auto, Fired",211,4,2
413,./34_21_WF_0262.JPG,34_21_WF_0262.JPG,832 kB,BTC5HDPX,11/23/19 5:03,2000x1125,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",212,4,2
414,./34_21_WF_0263.JPG,34_21_WF_0263.JPG,878 kB,BTC5HDPX,11/23/19 5:03,2000x1125,42.0 mm,Jan-43,2.4,100,Unknown (288),"Auto, Did not fire",212,4,2
416,./34_21_WF_0264.JPG,34_21_WF_0264.JPG,824 kB,BTC5HDPX,11/23/19 5:03,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Did not fire",212,4,2
417,./34_21_WF_0265.JPG,34_21_WF_0265.JPG,852 kB,BTC5HDPX,11/23/19 5:04,2000x1125,42.0 mm,Jan-50,2.4,100,Unknown (288),"Auto, Did not fire",213,4,2
419,./34_21_WF_0266.JPG,34_21_WF_0266.JPG,823 kB,BTC5HDPX,11/23/19 5:04,2000x1125,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",213,4,2
420,./34_21_WF_0267.JPG,34_21_WF_0267.JPG,831 kB,BTC5HDPX,11/23/19 5:04,2000x1125,42.0 mm,30-Jan,2.4,100,Unknown (288),"Auto, Did not fire",213,4,2
783,./36_32_WF_0403.JPG,36_32_WF_0403.JPG,878 kB,BTC5HDPX,11/23/19 13:36,2000x1125,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire",214,4,2
784,./36_32_WF_0404.JPG,36_32_WF_0404.JPG,820 kB,BTC5HDPX,11/23/19 13:36,2000x1125,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire",214,4,2
785,./36_32_WF_0405.JPG,36_32_WF_0405.JPG,820 kB,BTC5HDPX,11/23/19 13:36,2000x1125,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire",214,4,2
423,./34_21_WF_0271.JPG,34_21_WF_0271.JPG,841 kB,BTC5HDPX,11/23/19 20:46,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",215,4,2
425,./34_21_WF_0272.JPG,34_21_WF_0272.JPG,841 kB,BTC5HDPX,11/23/19 20:46,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",215,4,2
426,./34_21_WF_0273.JPG,34_21_WF_0273.JPG,839 kB,BTC5HDPX,11/23/19 20:46,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",215,4,2
