,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Event,Round,Batch
581,./27_35_DEG_0021.JPG,27_35_DEG_0021.JPG,870 kB,BTC5HDP,5/17/19 11:07,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",7,4,4
583,./27_35_DEG_0022.JPG,27_35_DEG_0022.JPG,866 kB,BTC5HDP,5/17/19 11:19,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",8,4,4
585,./27_35_DEG_0023.JPG,27_35_DEG_0023.JPG,865 kB,BTC5HDP,5/17/19 11:19,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",8,4,4
587,./27_35_DEG_0024.JPG,27_35_DEG_0024.JPG,863 kB,BTC5HDP,5/17/19 11:19,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",8,4,4
589,./27_35_DEG_0025.JPG,27_35_DEG_0025.JPG,862 kB,BTC5HDP,5/17/19 11:27,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",9,4,4
591,./27_35_DEG_0026.JPG,27_35_DEG_0026.JPG,861 kB,BTC5HDP,5/17/19 11:27,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",9,4,4
593,./27_35_DEG_0027.JPG,27_35_DEG_0027.JPG,860 kB,BTC5HDP,5/17/19 11:28,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",9,4,4
595,./27_35_DEG_0028.JPG,27_35_DEG_0028.JPG,867 kB,BTC5HDP,5/17/19 11:30,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",10,4,4
597,./27_35_DEG_0029.JPG,27_35_DEG_0029.JPG,870 kB,BTC5HDP,5/17/19 11:30,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",10,4,4
599,./27_35_DEG_0030.JPG,27_35_DEG_0030.JPG,866 kB,BTC5HDP,5/17/19 11:30,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",10,4,4
601,./27_35_DEG_0031.JPG,27_35_DEG_0031.JPG,859 kB,BTC5HDP,5/17/19 11:36,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",11,4,4
603,./27_35_DEG_0032.JPG,27_35_DEG_0032.JPG,861 kB,BTC5HDP,5/17/19 11:36,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",11,4,4
605,./27_35_DEG_0033.JPG,27_35_DEG_0033.JPG,862 kB,BTC5HDP,5/17/19 11:37,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",11,4,4
607,./27_35_DEG_0034.JPG,27_35_DEG_0034.JPG,859 kB,BTC5HDP,5/17/19 11:53,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",12,4,4
609,./27_35_DEG_0035.JPG,27_35_DEG_0035.JPG,879 kB,BTC5HDP,5/17/19 11:53,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",12,4,4
611,./27_35_DEG_0036.JPG,27_35_DEG_0036.JPG,877 kB,BTC5HDP,5/17/19 11:54,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",12,4,4
613,./27_35_DEG_0037.JPG,27_35_DEG_0037.JPG,864 kB,BTC5HDP,5/17/19 11:56,2000x1111,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire",13,4,4
615,./27_35_DEG_0038.JPG,27_35_DEG_0038.JPG,857 kB,BTC5HDP,5/17/19 11:56,2000x1111,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",13,4,4
617,./27_35_DEG_0039.JPG,27_35_DEG_0039.JPG,873 kB,BTC5HDP,5/17/19 11:56,2000x1111,42.0 mm,1/1069,2.4,100,Unknown (288),"Auto, Did not fire",13,4,4
619,./27_35_DEG_0040.JPG,27_35_DEG_0040.JPG,861 kB,BTC5HDP,5/17/19 11:58,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",14,4,4
621,./27_35_DEG_0041.JPG,27_35_DEG_0041.JPG,862 kB,BTC5HDP,5/17/19 11:58,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",14,4,4
623,./27_35_DEG_0042.JPG,27_35_DEG_0042.JPG,862 kB,BTC5HDP,5/17/19 11:58,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",14,4,4
625,./27_35_DEG_0043.JPG,27_35_DEG_0043.JPG,878 kB,BTC5HDP,5/17/19 12:10,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",15,4,4
627,./27_35_DEG_0044.JPG,27_35_DEG_0044.JPG,876 kB,BTC5HDP,5/17/19 12:10,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",15,4,4
629,./27_35_DEG_0045.JPG,27_35_DEG_0045.JPG,875 kB,BTC5HDP,5/17/19 12:10,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",15,4,4
631,./27_35_DEG_0046.JPG,27_35_DEG_0046.JPG,874 kB,BTC5HDP,5/17/19 12:20,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",16,4,4
633,./27_35_DEG_0047.JPG,27_35_DEG_0047.JPG,873 kB,BTC5HDP,5/17/19 12:20,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",16,4,4
635,./27_35_DEG_0048.JPG,27_35_DEG_0048.JPG,876 kB,BTC5HDP,5/17/19 12:20,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",16,4,4
637,./27_35_DEG_0049.JPG,27_35_DEG_0049.JPG,858 kB,BTC5HDP,5/17/19 12:22,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",17,4,4
639,./27_35_DEG_0050.JPG,27_35_DEG_0050.JPG,857 kB,BTC5HDP,5/17/19 12:22,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",17,4,4
641,./27_35_DEG_0051.JPG,27_35_DEG_0051.JPG,878 kB,BTC5HDP,5/17/19 12:22,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",17,4,4
643,./27_35_DEG_0052.JPG,27_35_DEG_0052.JPG,876 kB,BTC5HDP,5/17/19 12:28,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",18,4,4
645,./27_35_DEG_0053.JPG,27_35_DEG_0053.JPG,875 kB,BTC5HDP,5/17/19 12:28,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",18,4,4
647,./27_35_DEG_0054.JPG,27_35_DEG_0054.JPG,876 kB,BTC5HDP,5/17/19 12:28,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",18,4,4
649,./27_35_DEG_0055.JPG,27_35_DEG_0055.JPG,879 kB,BTC5HDP,5/17/19 12:30,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",19,4,4
651,./27_35_DEG_0056.JPG,27_35_DEG_0056.JPG,857 kB,BTC5HDP,5/17/19 12:30,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",19,4,4
653,./27_35_DEG_0057.JPG,27_35_DEG_0057.JPG,878 kB,BTC5HDP,5/17/19 12:30,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",19,4,4
655,./27_35_DEG_0058.JPG,27_35_DEG_0058.JPG,871 kB,BTC5HDP,5/17/19 13:02,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",20,4,4
657,./27_35_DEG_0059.JPG,27_35_DEG_0059.JPG,871 kB,BTC5HDP,5/17/19 13:02,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",20,4,4
659,./27_35_DEG_0060.JPG,27_35_DEG_0060.JPG,871 kB,BTC5HDP,5/17/19 13:02,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",20,4,4
661,./27_35_DEG_0061.JPG,27_35_DEG_0061.JPG,868 kB,BTC5HDP,5/17/19 13:14,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",21,4,4
663,./27_35_DEG_0062.JPG,27_35_DEG_0062.JPG,868 kB,BTC5HDP,5/17/19 13:14,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",21,4,4
665,./27_35_DEG_0063.JPG,27_35_DEG_0063.JPG,868 kB,BTC5HDP,5/17/19 13:14,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",21,4,4
667,./27_35_DEG_0064.JPG,27_35_DEG_0064.JPG,873 kB,BTC5HDP,5/17/19 13:16,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",22,4,4
669,./27_35_DEG_0065.JPG,27_35_DEG_0065.JPG,872 kB,BTC5HDP,5/17/19 13:16,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",22,4,4
671,./27_35_DEG_0066.JPG,27_35_DEG_0066.JPG,871 kB,BTC5HDP,5/17/19 13:16,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",22,4,4
673,./27_35_DEG_0067.JPG,27_35_DEG_0067.JPG,868 kB,BTC5HDP,5/17/19 13:18,2000x1111,42.0 mm,1/1448,2.4,100,Unknown (288),"Auto, Did not fire",23,4,4
675,./27_35_DEG_0068.JPG,27_35_DEG_0068.JPG,868 kB,BTC5HDP,5/17/19 13:18,2000x1111,42.0 mm,1/1448,2.4,100,Unknown (288),"Auto, Did not fire",23,4,4
677,./27_35_DEG_0069.JPG,27_35_DEG_0069.JPG,868 kB,BTC5HDP,5/17/19 13:18,2000x1111,42.0 mm,1/1448,2.4,100,Unknown (288),"Auto, Did not fire",23,4,4
679,./27_35_DEG_0070.JPG,27_35_DEG_0070.JPG,864 kB,BTC5HDP,5/17/19 13:41,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",24,4,4
681,./27_35_DEG_0071.JPG,27_35_DEG_0071.JPG,865 kB,BTC5HDP,5/17/19 13:41,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",24,4,4
683,./27_35_DEG_0072.JPG,27_35_DEG_0072.JPG,861 kB,BTC5HDP,5/17/19 13:41,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",24,4,4
685,./27_35_DEG_0073.JPG,27_35_DEG_0073.JPG,855 kB,BTC5HDP,5/17/19 13:43,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",25,4,4
687,./27_35_DEG_0074.JPG,27_35_DEG_0074.JPG,848 kB,BTC5HDP,5/17/19 13:43,2000x1111,42.0 mm,1/1117,2.4,100,Unknown (288),"Auto, Did not fire",25,4,4
689,./27_35_DEG_0075.JPG,27_35_DEG_0075.JPG,868 kB,BTC5HDP,5/17/19 13:43,2000x1111,42.0 mm,1/861,2.4,100,Unknown (288),"Auto, Did not fire",25,4,4
691,./27_35_DEG_0076.JPG,27_35_DEG_0076.JPG,860 kB,BTC5HDP,5/17/19 13:50,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",26,4,4
693,./27_35_DEG_0077.JPG,27_35_DEG_0077.JPG,859 kB,BTC5HDP,5/17/19 13:50,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",26,4,4
695,./27_35_DEG_0078.JPG,27_35_DEG_0078.JPG,859 kB,BTC5HDP,5/17/19 13:50,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",26,4,4
697,./27_35_DEG_0079.JPG,27_35_DEG_0079.JPG,872 kB,BTC5HDP,5/17/19 14:07,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",27,4,4
699,./27_35_DEG_0080.JPG,27_35_DEG_0080.JPG,873 kB,BTC5HDP,5/17/19 14:07,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",27,4,4
701,./27_35_DEG_0081.JPG,27_35_DEG_0081.JPG,871 kB,BTC5HDP,5/17/19 14:07,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",27,4,4
703,./27_35_DEG_0082.JPG,27_35_DEG_0082.JPG,871 kB,BTC5HDP,5/17/19 14:18,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",28,4,4
705,./27_35_DEG_0083.JPG,27_35_DEG_0083.JPG,871 kB,BTC5HDP,5/17/19 14:18,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",28,4,4
707,./27_35_DEG_0084.JPG,27_35_DEG_0084.JPG,871 kB,BTC5HDP,5/17/19 14:18,2000x1111,42.0 mm,1/1166,2.4,100,Unknown (288),"Auto, Did not fire",28,4,4
709,./27_35_DEG_0085.JPG,27_35_DEG_0085.JPG,864 kB,BTC5HDP,5/17/19 14:24,2000x1111,42.0 mm,1/636,2.4,100,Unknown (288),"Auto, Did not fire",29,4,4
711,./27_35_DEG_0086.JPG,27_35_DEG_0086.JPG,867 kB,BTC5HDP,5/17/19 14:24,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire",29,4,4
713,./27_35_DEG_0087.JPG,27_35_DEG_0087.JPG,871 kB,BTC5HDP,5/17/19 14:24,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",29,4,4
715,./27_35_DEG_0088.JPG,27_35_DEG_0088.JPG,870 kB,BTC5HDP,5/17/19 14:27,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",30,4,4
717,./27_35_DEG_0089.JPG,27_35_DEG_0089.JPG,870 kB,BTC5HDP,5/17/19 14:27,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",30,4,4
719,./27_35_DEG_0090.JPG,27_35_DEG_0090.JPG,870 kB,BTC5HDP,5/17/19 14:27,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",30,4,4
721,./27_35_DEG_0091.JPG,27_35_DEG_0091.JPG,723 kB,BTC5HDP,5/18/19 5:57,2000x1111,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",31,4,4
723,./27_35_DEG_0092.JPG,27_35_DEG_0092.JPG,730 kB,BTC5HDP,5/18/19 5:57,2000x1111,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",31,4,4
725,./27_35_DEG_0093.JPG,27_35_DEG_0093.JPG,730 kB,BTC5HDP,5/18/19 5:57,2000x1111,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",31,4,4
727,./27_35_DEG_0094.JPG,27_35_DEG_0094.JPG,864 kB,BTC5HDP,5/18/19 10:41,2000x1111,42.0 mm,1/1579,2.4,100,Unknown (288),"Auto, Did not fire",32,4,4
729,./27_35_DEG_0095.JPG,27_35_DEG_0095.JPG,864 kB,BTC5HDP,5/18/19 10:41,2000x1111,42.0 mm,1/1579,2.4,100,Unknown (288),"Auto, Did not fire",32,4,4
731,./27_35_DEG_0096.JPG,27_35_DEG_0096.JPG,864 kB,BTC5HDP,5/18/19 10:41,2000x1111,42.0 mm,1/1579,2.4,100,Unknown (288),"Auto, Did not fire",32,4,4
733,./27_35_DEG_0097.JPG,27_35_DEG_0097.JPG,854 kB,BTC5HDP,5/18/19 11:08,2000x1111,42.0 mm,1/899,2.4,100,Unknown (288),"Auto, Did not fire",33,4,4
735,./27_35_DEG_0098.JPG,27_35_DEG_0098.JPG,857 kB,BTC5HDP,5/18/19 11:08,2000x1111,42.0 mm,1/609,2.4,100,Unknown (288),"Auto, Did not fire",33,4,4
737,./27_35_DEG_0099.JPG,27_35_DEG_0099.JPG,865 kB,BTC5HDP,5/18/19 11:08,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire",33,4,4
739,./27_35_DEG_0100.JPG,27_35_DEG_0100.JPG,856 kB,BTC5HDP,5/18/19 11:30,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",34,4,4
741,./27_35_DEG_0101.JPG,27_35_DEG_0101.JPG,856 kB,BTC5HDP,5/18/19 11:30,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",34,4,4
743,./27_35_DEG_0102.JPG,27_35_DEG_0102.JPG,852 kB,BTC5HDP,5/18/19 11:30,2000x1111,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",34,4,4
745,./27_35_DEG_0103.JPG,27_35_DEG_0103.JPG,878 kB,BTC5HDP,5/18/19 11:54,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",35,4,4
747,./27_35_DEG_0104.JPG,27_35_DEG_0104.JPG,876 kB,BTC5HDP,5/18/19 11:54,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",35,4,4
749,./27_35_DEG_0105.JPG,27_35_DEG_0105.JPG,876 kB,BTC5HDP,5/18/19 11:54,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",35,4,4
751,./27_35_DEG_0106.JPG,27_35_DEG_0106.JPG,860 kB,BTC5HDP,5/18/19 12:01,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",36,4,4
753,./27_35_DEG_0107.JPG,27_35_DEG_0107.JPG,860 kB,BTC5HDP,5/18/19 12:01,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",36,4,4
755,./27_35_DEG_0108.JPG,27_35_DEG_0108.JPG,860 kB,BTC5HDP,5/18/19 12:01,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",36,4,4
757,./27_35_DEG_0109.JPG,27_35_DEG_0109.JPG,856 kB,BTC5HDP,5/18/19 12:19,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",37,4,4
759,./27_35_DEG_0110.JPG,27_35_DEG_0110.JPG,857 kB,BTC5HDP,5/18/19 12:19,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",37,4,4
761,./27_35_DEG_0111.JPG,27_35_DEG_0111.JPG,857 kB,BTC5HDP,5/18/19 12:19,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",37,4,4
763,./27_35_DEG_0112.JPG,27_35_DEG_0112.JPG,877 kB,BTC5HDP,5/18/19 12:24,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",38,4,4
765,./27_35_DEG_0113.JPG,27_35_DEG_0113.JPG,878 kB,BTC5HDP,5/18/19 12:24,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",38,4,4
767,./27_35_DEG_0114.JPG,27_35_DEG_0114.JPG,877 kB,BTC5HDP,5/18/19 12:24,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",38,4,4
769,./27_35_DEG_0115.JPG,27_35_DEG_0115.JPG,860 kB,BTC5HDP,5/18/19 14:03,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",39,4,4
771,./27_35_DEG_0116.JPG,27_35_DEG_0116.JPG,860 kB,BTC5HDP,5/18/19 14:03,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",39,4,4
773,./27_35_DEG_0117.JPG,27_35_DEG_0117.JPG,859 kB,BTC5HDP,5/18/19 14:03,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",39,4,4
775,./27_35_DEG_0118.JPG,27_35_DEG_0118.JPG,859 kB,BTC5HDP,5/18/19 14:04,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",40,4,4
777,./27_35_DEG_0119.JPG,27_35_DEG_0119.JPG,858 kB,BTC5HDP,5/18/19 14:04,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",40,4,4
779,./27_35_DEG_0120.JPG,27_35_DEG_0120.JPG,858 kB,BTC5HDP,5/18/19 14:04,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire",40,4,4
781,./27_35_DEG_0121.JPG,27_35_DEG_0121.JPG,857 kB,BTC5HDP,5/18/19 14:17,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",41,4,4
783,./27_35_DEG_0122.JPG,27_35_DEG_0122.JPG,852 kB,BTC5HDP,5/18/19 14:17,2000x1111,42.0 mm,1/1387,2.4,100,Unknown (288),"Auto, Did not fire",41,4,4
785,./27_35_DEG_0123.JPG,27_35_DEG_0123.JPG,858 kB,BTC5HDP,5/18/19 14:17,2000x1111,42.0 mm,1/1448,2.4,100,Unknown (288),"Auto, Did not fire",41,4,4
787,./27_35_DEG_0124.JPG,27_35_DEG_0124.JPG,867 kB,BTC5HDP,5/18/19 14:20,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",42,4,4
789,./27_35_DEG_0125.JPG,27_35_DEG_0125.JPG,866 kB,BTC5HDP,5/18/19 14:20,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",42,4,4
791,./27_35_DEG_0126.JPG,27_35_DEG_0126.JPG,866 kB,BTC5HDP,5/18/19 14:20,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",42,4,4
793,./27_35_DEG_0127.JPG,27_35_DEG_0127.JPG,869 kB,BTC5HDP,5/18/19 14:40,2000x1111,42.0 mm,1/1272,2.4,100,Unknown (288),"Auto, Did not fire",43,4,4
795,./27_35_DEG_0128.JPG,27_35_DEG_0128.JPG,861 kB,BTC5HDP,5/18/19 14:40,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",43,4,4
797,./27_35_DEG_0129.JPG,27_35_DEG_0129.JPG,864 kB,BTC5HDP,5/18/19 14:40,2000x1111,42.0 mm,1/1218,2.4,100,Unknown (288),"Auto, Did not fire",43,4,4
799,./27_35_DEG_0130.JPG,27_35_DEG_0130.JPG,878 kB,BTC5HDP,5/18/19 14:45,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",44,4,4
801,./27_35_DEG_0131.JPG,27_35_DEG_0131.JPG,878 kB,BTC5HDP,5/18/19 14:45,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",44,4,4
803,./27_35_DEG_0132.JPG,27_35_DEG_0132.JPG,878 kB,BTC5HDP,5/18/19 14:45,2000x1111,42.0 mm,1/756,2.4,100,Unknown (288),"Auto, Did not fire",44,4,4
805,./27_35_DEG_0133.JPG,27_35_DEG_0133.JPG,856 kB,BTC5HDP,5/19/19 12:28,2000x1111,42.0 mm,1/1117,2.4,100,Unknown (288),"Auto, Did not fire",45,4,4
